state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
WA,2015,October,12 month-ending,Heroin (T40.1),100,0.007345784,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,307.0,307,2015-10-01
WA,2015,November,12 month-ending,Heroin (T40.1),100,0.00550863,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,307.0,307,2015-11-01
WA,2015,December,12 month-ending,Heroin (T40.1),100,0.005491589,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,306.0,306,2015-12-01
WA,2016,January,12 month-ending,Heroin (T40.1),100,0.005510451,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,323.0,323,2016-01-01
WA,2016,February,12 month-ending,Heroin (T40.1),100,0.003657979,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,320.0,320,2016-02-01
WA,2016,March,12 month-ending,Heroin (T40.1),100,0.005480353,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,317.0,317,2016-03-01
WA,2016,April,12 month-ending,Heroin (T40.1),100,0.00547046,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,333.0,333,2016-04-01
WA,2016,May,12 month-ending,Heroin (T40.1),100,0.005479152,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,335.0,335,2016-05-01
WA,2016,June,12 month-ending,Heroin (T40.1),100,0.005482957,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,326.0,326,2016-06-01
WA,2016,July,12 month-ending,Heroin (T40.1),100,0.007318367,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,334.0,334,2016-07-01
WA,2016,August,12 month-ending,Heroin (T40.1),100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,323.0,323,2016-08-01
WA,2016,September,12 month-ending,Heroin (T40.1),100,0.014656578,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,319.0,319,2016-09-01
WA,2016,October,12 month-ending,Heroin (T40.1),100,0.016456391,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,310.0,310,2016-10-01
WA,2016,November,12 month-ending,Heroin (T40.1),100,0.018312,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,299.0,299,2016-11-01
WA,2016,December,12 month-ending,Heroin (T40.1),100,0.021911005,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,294.0,294,2016-12-01
WA,2017,January,12 month-ending,Heroin (T40.1),100,0.026892323,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,286.0,286,2017-01-01
WA,2017,February,12 month-ending,Heroin (T40.1),100,0.03209071,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,291.0,291,2017-02-01
WA,2017,March,12 month-ending,Heroin (T40.1),100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,299.0,299,2017-03-01
WA,2017,April,12 month-ending,Heroin (T40.1),100,0.035641729,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,290.0,290,2017-04-01
WA,2017,May,12 month-ending,Heroin (T40.1),100,0.039149391,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,297.0,297,2017-05-01
WA,2017,June,12 month-ending,Heroin (T40.1),100,0.053461641,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,301.0,301,2017-06-01
WA,2017,July,12 month-ending,Heroin (T40.1),100,0.058741856,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,300.0,300,2017-07-01
WA,2017,August,12 month-ending,Heroin (T40.1),100,0.058401911,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,303.0,303,2017-08-01
WA,2017,September,12 month-ending,Heroin (T40.1),100,0.054770318,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,307.0,307,2017-09-01
WA,2017,October,12 month-ending,Heroin (T40.1),100,0.056496178,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,307.0,307,2017-10-01
WA,2017,November,12 month-ending,Heroin (T40.1),100,0.070170514,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,310.0,310,2017-11-01
WA,2017,December,12 month-ending,Heroin (T40.1),100,0.087750088,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,317.0,318,2017-12-01
WA,2018,January,12 month-ending,Heroin (T40.1),100,0.083277225,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,325.0,326,2018-01-01
WA,2018,February,12 month-ending,Heroin (T40.1),100,0.080121072,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,326.0,327,2018-02-01
WA,2018,March,12 month-ending,Heroin (T40.1),100,0.079879294,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,318.0,319,2018-03-01
WA,2018,April,12 month-ending,Heroin (T40.1),100,0.086618349,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,316.0,317,2018-04-01
WA,2018,May,12 month-ending,Heroin (T40.1),100,0.090209605,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,316.0,317,2018-05-01
WA,2018,June,12 month-ending,Heroin (T40.1),100,0.084456487,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,317.0,318,2018-06-01
WA,2018,July,12 month-ending,Heroin (T40.1),100,0.08760403,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,317.0,318,2018-07-01
WA,2018,August,12 month-ending,Heroin (T40.1),100,0.10702881,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,322.0,324,2018-08-01
WA,2018,September,12 month-ending,Heroin (T40.1),100,0.119472214,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,319.0,322,2018-09-01
WA,2018,October,12 month-ending,Heroin (T40.1),100,0.131343911,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,329.0,332,2018-10-01
WA,2018,November,12 month-ending,Heroin (T40.1),100,0.140183641,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,329.0,333,2018-11-01
WA,2018,December,12 month-ending,Heroin (T40.1),100,0.138793724,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,328.0,332,2018-12-01
WA,2019,January,12 month-ending,Heroin (T40.1),100,0.14274637,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,329.0,333,2019-01-01
WA,2019,February,12 month-ending,Heroin (T40.1),100,0.140409997,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,328.0,332,2019-02-01
WA,2019,March,12 month-ending,Heroin (T40.1),100,0.141648013,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,331.0,335,2019-03-01
WA,2019,April,12 month-ending,Heroin (T40.1),100,0.146676212,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,333.0,337,2019-04-01
WA,2019,May,12 month-ending,Heroin (T40.1),100,0.145782714,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,325.0,329,2019-05-01
WA,2019,June,12 month-ending,Heroin (T40.1),100,0.138655389,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,330.0,334,2019-06-01
WA,2019,July,12 month-ending,Heroin (T40.1),100,0.138609744,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,330.0,334,2019-07-01
WA,2019,August,12 month-ending,Heroin (T40.1),100,0.119492934,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,334.0,337,2019-08-01
WA,2019,September,12 month-ending,Heroin (T40.1),100,0.110630942,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,336.0,338,2019-09-01
WA,2019,October,12 month-ending,Heroin (T40.1),100,0.098336899,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,340.0,342,2019-10-01
WA,2019,November,12 month-ending,Heroin (T40.1),100,0.082731519,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,347.0,348,2019-11-01
WA,2019,December,12 month-ending,Heroin (T40.1),100,0.070422535,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,344.0,344,2019-12-01
WA,2020,January,12 month-ending,Heroin (T40.1),100,0.066836901,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,336.0,336,2020-01-01
WA,2020,February,12 month-ending,Heroin (T40.1),100,0.066889632,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,333.0,333,2020-02-01
WA,2020,March,12 month-ending,Heroin (T40.1),100,0.065027294,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,335.0,335,2020-03-01
WA,2020,April,12 month-ending,Heroin (T40.1),100,0.050859526,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,332.0,332,2020-04-01
WA,2020,May,12 month-ending,Heroin (T40.1),100,0.044039432,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,341.0,341,2020-05-01
WA,2020,June,12 month-ending,Heroin (T40.1),100,0.042274003,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,349.0,349,2020-06-01
WA,2020,July,12 month-ending,Heroin (T40.1),100,0.031851939,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,370.0,370,2020-07-01
WA,2020,August,12 month-ending,Heroin (T40.1),100,0.033139467,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,372.0,372,2020-08-01
WA,2020,September,12 month-ending,Heroin (T40.1),100,0.029543067,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,370.0,370,2020-09-01
WA,2020,October,12 month-ending,Heroin (T40.1),100,0.02777914,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,371.0,371,2020-10-01
WA,2020,November,12 month-ending,Heroin (T40.1),100,0.022581374,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,378.0,378,2020-11-01
WA,2020,December,12 month-ending,Heroin (T40.1),100,0.022215522,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,385.0,385,2020-12-01
WA,2021,January,12 month-ending,Heroin (T40.1),100,0.021980092,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,394.0,394,2021-01-01
WA,2021,February,12 month-ending,Heroin (T40.1),100,0.021880812,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,401.0,401,2021-02-01
WA,2021,March,12 month-ending,Heroin (T40.1),100,0.020371386,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,402.0,402,2021-03-01
WA,2021,April,12 month-ending,Heroin (T40.1),100,0.020429651,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,416.0,416,2021-04-01
WA,2021,May,12 month-ending,Heroin (T40.1),100,0.021908205,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,417.0,417,2021-05-01
WA,2021,June,12 month-ending,Heroin (T40.1),100,0.023143505,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,402.0,402,2021-06-01
WA,2021,July,12 month-ending,Heroin (T40.1),100,0.023037582,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,384.0,384,2021-07-01
WA,2021,August,12 month-ending,Heroin (T40.1),100,0.022783195,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,383.0,383,2021-08-01
WA,2021,September,12 month-ending,Heroin (T40.1),100,0.028259091,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,380.0,380,2021-09-01
WA,2021,October,12 month-ending,Heroin (T40.1),100,0.029266722,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,371.0,371,2021-10-01
WA,2021,November,12 month-ending,Heroin (T40.1),100,0.030579704,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,354.0,354,2021-11-01
WA,2021,December,12 month-ending,Heroin (T40.1),100,0.039303026,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,342.0,342,2021-12-01
WA,2022,January,12 month-ending,Heroin (T40.1),100,0.04014855,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,321.0,321,2022-01-01
WA,2022,February,12 month-ending,Heroin (T40.1),100,0.039778943,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,303.0,303,2022-02-01
WA,2022,March,12 month-ending,Heroin (T40.1),100,0.042479079,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,288.0,288,2022-03-01
WA,2022,April,12 month-ending,Heroin (T40.1),100,0.040978974,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,268.0,268,2022-04-01
WA,2022,May,12 month-ending,Heroin (T40.1),100,0.04084507,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,248.0,248,2022-05-01
WA,2022,June,12 month-ending,Heroin (T40.1),100,0.050894902,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,238.0,238,2022-06-01
WA,2022,July,12 month-ending,Heroin (T40.1),100,0.054997744,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,222.0,222,2022-07-01
WA,2022,August,12 month-ending,Heroin (T40.1),100,0.058107399,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,200.0,200,2022-08-01
WA,2022,September,12 month-ending,Heroin (T40.1),100,0.057534089,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,191.0,191,2022-09-01
WA,2022,October,12 month-ending,Heroin (T40.1),100,0.059746732,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,176.0,176,2022-10-01
WA,2022,November,12 month-ending,Heroin (T40.1),100,0.062714213,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,166.0,166,2022-11-01
WA,2022,December,12 month-ending,Heroin (T40.1),100,0.06792791,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,157.0,157,2022-12-01
WA,2023,January,12 month-ending,Heroin (T40.1),100,0.067399267,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,151.0,151,2023-01-01
WA,2023,February,12 month-ending,Heroin (T40.1),100,0.067871634,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,144.0,144,2023-02-01
WA,2023,March,12 month-ending,Heroin (T40.1),100,0.066154095,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,137.0,137,2023-03-01
WA,2023,April,12 month-ending,Heroin (T40.1),100,0.065949527,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,131.0,131,2023-04-01
WA,2023,May,12 month-ending,Heroin (T40.1),100,0.067601329,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,124.0,124,2023-05-01
WA,2023,June,12 month-ending,Heroin (T40.1),100,0.056047198,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2023-06-01
WA,2023,July,12 month-ending,Heroin (T40.1),100,0.056427543,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106.0,106,2023-07-01
WA,2023,August,12 month-ending,Heroin (T40.1),100,0.055207401,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,95.0,95,2023-08-01
WA,2023,September,12 month-ending,Heroin (T40.1),100,0.053777094,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,88.0,88,2023-09-01
WA,2023,October,12 month-ending,Heroin (T40.1),100,0.064087278,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,82.0,82,2023-10-01
WA,2023,November,12 month-ending,Heroin (T40.1),100,0.070414095,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,78.0,78,2023-11-01
WA,2023,December,12 month-ending,Heroin (T40.1),100,0.069829222,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,67.0,67,2023-12-01
WA,2024,January,12 month-ending,Heroin (T40.1),100,0.069878017,Washington,Underreported due to incomplete data.,*,61.0,62,2024-01-01
WA,2024,February,12 month-ending,Heroin (T40.1),100,0.071300707,Washington,Underreported due to incomplete data.,*,54.0,54,2024-02-01
WA,2024,March,12 month-ending,Heroin (T40.1),100,0.071524227,Washington,Underreported due to incomplete data.,*,50.0,50,2024-03-01
WA,2024,April,12 month-ending,Heroin (T40.1),100,0.077947088,Washington,Underreported due to incomplete data.,*,43.0,43,2024-04-01
WA,2024,May,12 month-ending,Heroin (T40.1),100,0.076256711,Washington,Underreported due to incomplete data.,*,40.0,41,2024-05-01
WA,2024,June,12 month-ending,Heroin (T40.1),100,0.086682787,Washington,Underreported due to incomplete data.,*,37.0,38,2024-06-01
WA,2024,July,12 month-ending,Heroin (T40.1),100,0.083362384,Washington,Underreported due to incomplete data.,*,35.0,36,2024-07-01
WA,2024,August,12 month-ending,Heroin (T40.1),100,0.080266546,Washington,Underreported due to incomplete data.,*,34.0,35,2024-08-01
WA,2024,September,12 month-ending,Heroin (T40.1),100,0.086586663,Washington,Underreported due to incomplete data.,*,38.0,39,2024-09-01
WA,2024,October,12 month-ending,Heroin (T40.1),100,0.077681142,Washington,Underreported due to incomplete data.,*,38.0,38,2024-10-01
WA,2024,November,12 month-ending,Heroin (T40.1),100,0.076110451,Washington,Underreported due to incomplete data.,*,35.0,35,2024-11-01
WA,2024,December,12 month-ending,Heroin (T40.1),100,0.067050684,Washington,Underreported due to incomplete data.,*,37.0,37,2024-12-01
WA,2025,January,12 month-ending,Heroin (T40.1),100,0.077769984,Washington,Underreported due to incomplete data.,*,37.0,38,2025-01-01
WA,2025,February,12 month-ending,Heroin (T40.1),100,0.081752532,Washington,Underreported due to incomplete data.,*,38.0,39,2025-02-01
WA,2025,March,12 month-ending,Heroin (T40.1),100,0.085880882,Washington,Underreported due to incomplete data.,*,36.0,36,2025-03-01
WA,2025,April,12 month-ending,Heroin (T40.1),100,0.08274783,Washington,Underreported due to incomplete data.,*,35.0,35,2025-04-01
WA,2025,May,12 month-ending,Heroin (T40.1),100,0.097531698,Washington,Underreported due to incomplete data.,*,32.0,33,2025-05-01
WA,2025,June,12 month-ending,Heroin (T40.1),100,0.09911547,Washington,Underreported due to incomplete data.,*,30.0,31,2025-06-01
WA,2025,July,12 month-ending,Heroin (T40.1),100,0.105367733,Washington,Underreported due to incomplete data.,*,30.0,31,2025-07-01
WA,2025,August,12 month-ending,Heroin (T40.1),100,0.11334099,Washington,Underreported due to incomplete data.,*,29.0,30,2025-08-01
WA,2025,September,12 month-ending,Heroin (T40.1),100,0.130202419,Washington,Underreported due to incomplete data.,*,24.0,25,2025-09-01
WA,2025,October,12 month-ending,Heroin (T40.1),100,0.17351419,Washington,Underreported due to incomplete data.,*,23.0,24,2025-10-01
WA,2015,January,12 month-ending,Methadone (T40.3),100,0.007620935,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,110.0,110,2015-01-01
WA,2015,February,12 month-ending,Methadone (T40.3),100,0.00950733,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106.0,106,2015-02-01
WA,2015,March,12 month-ending,Methadone (T40.3),100,0.00756859,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,111.0,111,2015-03-01
WA,2015,April,12 month-ending,Methadone (T40.3),100,0.007545177,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,109.0,109,2015-04-01
WA,2015,May,12 month-ending,Methadone (T40.3),100,0.007491058,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2015-05-01
WA,2015,June,12 month-ending,Methadone (T40.3),100,0.005591069,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,110.0,110,2015-06-01
WA,2015,July,12 month-ending,Methadone (T40.3),100,0.005560292,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,108.0,108,2015-07-01
WA,2015,August,12 month-ending,Methadone (T40.3),100,0.005554013,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,105.0,105,2015-08-01
WA,2015,September,12 month-ending,Methadone (T40.3),100,0.005522014,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,111.0,111,2015-09-01
WA,2015,October,12 month-ending,Methadone (T40.3),100,0.007345784,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,112.0,112,2015-10-01
WA,2015,November,12 month-ending,Methadone (T40.3),100,0.00550863,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,109.0,109,2015-11-01
WA,2015,December,12 month-ending,Methadone (T40.3),100,0.005491589,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,115.0,115,2015-12-01
WA,2016,January,12 month-ending,Methadone (T40.3),100,0.005510451,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,119.0,119,2016-01-01
WA,2016,February,12 month-ending,Methadone (T40.3),100,0.003657979,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,121.0,121,2016-02-01
WA,2016,March,12 month-ending,Methadone (T40.3),100,0.005480353,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2016-03-01
WA,2016,April,12 month-ending,Methadone (T40.3),100,0.00547046,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,122.0,122,2016-04-01
WA,2016,May,12 month-ending,Methadone (T40.3),100,0.005479152,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,114.0,114,2016-05-01
WA,2016,June,12 month-ending,Methadone (T40.3),100,0.005482957,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,122.0,122,2016-06-01
WA,2016,July,12 month-ending,Methadone (T40.3),100,0.007318367,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,132.0,132,2016-07-01
WA,2016,August,12 month-ending,Methadone (T40.3),100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,135.0,135,2016-08-01
WA,2016,September,12 month-ending,Methadone (T40.3),100,0.014656578,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,136.0,136,2016-09-01
WA,2016,October,12 month-ending,Methadone (T40.3),100,0.016456391,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,133.0,133,2016-10-01
WA,2016,November,12 month-ending,Methadone (T40.3),100,0.018312,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,132.0,132,2016-11-01
WA,2016,December,12 month-ending,Methadone (T40.3),100,0.021911005,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,129.0,129,2016-12-01
WA,2017,January,12 month-ending,Methadone (T40.3),100,0.026892323,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,128.0,128,2017-01-01
WA,2017,February,12 month-ending,Methadone (T40.3),100,0.03209071,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,122.0,122,2017-02-01
WA,2017,March,12 month-ending,Methadone (T40.3),100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,127.0,127,2017-03-01
WA,2017,April,12 month-ending,Methadone (T40.3),100,0.035641729,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,120.0,120,2017-04-01
WA,2017,May,12 month-ending,Methadone (T40.3),100,0.039149391,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,121.0,121,2017-05-01
WA,2017,June,12 month-ending,Methadone (T40.3),100,0.053461641,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,113.0,113,2017-06-01
WA,2017,July,12 month-ending,Methadone (T40.3),100,0.058741856,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,110.0,110,2017-07-01
WA,2017,August,12 month-ending,Methadone (T40.3),100,0.058401911,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,112.0,112,2017-08-01
WA,2017,September,12 month-ending,Methadone (T40.3),100,0.054770318,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,113.0,113,2017-09-01
WA,2017,October,12 month-ending,Methadone (T40.3),100,0.056496178,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2017-10-01
WA,2017,November,12 month-ending,Methadone (T40.3),100,0.070170514,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,121.0,122,2017-11-01
WA,2017,December,12 month-ending,Methadone (T40.3),100,0.087750088,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,123.0,124,2017-12-01
WA,2018,January,12 month-ending,Methadone (T40.3),100,0.083277225,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,125.0,126,2018-01-01
WA,2018,February,12 month-ending,Methadone (T40.3),100,0.080121072,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,127.0,128,2018-02-01
WA,2018,March,12 month-ending,Methadone (T40.3),100,0.079879294,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,119.0,120,2018-03-01
WA,2018,April,12 month-ending,Methadone (T40.3),100,0.086618349,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,114.0,115,2018-04-01
WA,2018,May,12 month-ending,Methadone (T40.3),100,0.090209605,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,115.0,116,2018-05-01
WA,2018,June,12 month-ending,Methadone (T40.3),100,0.084456487,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,117.0,118,2018-06-01
WA,2018,July,12 month-ending,Methadone (T40.3),100,0.08760403,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,110.0,111,2018-07-01
WA,2018,August,12 month-ending,Methadone (T40.3),100,0.10702881,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106.0,107,2018-08-01
WA,2018,September,12 month-ending,Methadone (T40.3),100,0.119472214,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,105.0,106,2018-09-01
WA,2018,October,12 month-ending,Methadone (T40.3),100,0.131343911,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,107.0,109,2018-10-01
WA,2018,November,12 month-ending,Methadone (T40.3),100,0.140183641,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,100.0,102,2018-11-01
WA,2018,December,12 month-ending,Methadone (T40.3),100,0.138793724,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,92.0,93,2018-12-01
WA,2019,January,12 month-ending,Methadone (T40.3),100,0.14274637,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,86.0,87,2019-01-01
WA,2019,February,12 month-ending,Methadone (T40.3),100,0.140409997,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,84.0,85,2019-02-01
WA,2019,March,12 month-ending,Methadone (T40.3),100,0.141648013,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,86.0,87,2019-03-01
WA,2019,April,12 month-ending,Methadone (T40.3),100,0.146676212,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,85.0,87,2019-04-01
WA,2019,May,12 month-ending,Methadone (T40.3),100,0.145782714,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,78.0,79,2019-05-01
WA,2019,June,12 month-ending,Methadone (T40.3),100,0.138655389,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,72.0,73,2019-06-01
WA,2019,July,12 month-ending,Methadone (T40.3),100,0.138609744,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,74.0,75,2019-07-01
WA,2019,August,12 month-ending,Methadone (T40.3),100,0.119492934,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,79.0,80,2019-08-01
WA,2019,September,12 month-ending,Methadone (T40.3),100,0.110630942,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,78.0,79,2019-09-01
WA,2019,October,12 month-ending,Methadone (T40.3),100,0.098336899,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,73.0,74,2019-10-01
WA,2019,November,12 month-ending,Methadone (T40.3),100,0.082731519,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,73.0,74,2019-11-01
WA,2019,December,12 month-ending,Methadone (T40.3),100,0.070422535,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,73.0,74,2019-12-01
WA,2020,January,12 month-ending,Methadone (T40.3),100,0.066836901,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,73.0,74,2020-01-01
WA,2020,February,12 month-ending,Methadone (T40.3),100,0.066889632,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,72.0,73,2020-02-01
WA,2020,March,12 month-ending,Methadone (T40.3),100,0.065027294,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,71.0,72,2020-03-01
WA,2020,April,12 month-ending,Methadone (T40.3),100,0.050859526,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,78.0,78,2020-04-01
WA,2020,May,12 month-ending,Methadone (T40.3),100,0.044039432,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,86.0,86,2020-05-01
